student_id,reading,math,pre_reading,pre_math,teacher_fem,two_teachers,mixed_grades,class_size,percent_girls,percent_native,teacher_exp,grade,school_id,classroom_id
182,-0.765917956829071,0.207331910729408,-1.43889331817627,0.637571573257446,0,1,1,24,61.538459777832,92.3076934814453,9,6,263,6B
183,0.712916553020477,0.821873247623444,0.636588275432587,-0.00603055162355304,0,1,1,24,53.8461532592773,92.3076934814453,9,6,263,6B
184,0.470387667417526,-0.0999387577176094,0.301400691270828,-0.488732129335403,0,1,0,24,43.4782600402832,73.9130401611328,34,6,263,6A
185,-1.27568423748016,-1.40927267074585,-1.55212461948395,-1.38103079795837,0,0,0,22,40.9090919494629,50,25,6,170,6A
186,-1.01985168457031,-1.00998222827911,-0.888716340065002,0.324730843305588,1,1,0,18,68.4210510253906,52.6315803527832,22,6,170,6B
187,0.796619653701782,0.965105831623077,-0.145569056272507,0.978109896183014,0,1,0,26,60,64,35,8,170,8B
188,-0.143495514988899,-0.958203315734863,0.715786337852478,-1.0170111656189,0,0,0,21,50,65,30,8,170,8A
189,0.548980474472046,0.149892374873161,-0.50268542766571,-0.509633004665375,0,0,0,13,33.3333320617676,33.3333320617676,34,8,425,8A
190,-1.29668831825256,-1.16900229454041,-0.972954750061035,-1.02175080776215,0,0,0,13,46.1538467407227,30.769229888916,9,8,425,8B
191,0.405979216098785,0.235320240259171,0.847667217254639,2.02039861679077,1,1,0,20,57.8947372436523,42.1052627563477,13,4,189,40
192,-0.326070487499237,-0.327831596136093,-0.291139245033264,-0.531007468700409,1,0,0,24,56.5217399597168,66.6666641235352,1,4,189,41
193,0.630066275596619,0.400985449552536,-0.874232709407806,0.144363582134247,1,0,0,20,68.4210510253906,0,3,4,432,4B
194,0.703086376190186,-0.114453464746475,1.10726821422577,0.283484309911728,0,0,0,22,55,0,22,6,432,6B
195,-0.0305269453674555,-0.0361752063035965,-0.779614686965942,-0.644912719726562,0,1,0,30,50,76.6666641235352,13,8,148,83
196,0.679032623767853,-0.185035988688469,0.833685219287872,0.367824077606201,0,0,0,28,53.8461532592773,80.7692337036133,22,8,148,82
197,-1.65737736225128,-1.81300735473633,-1.86253750324249,-0.983640015125275,0,0,0,19,47.3684196472168,5.55555534362793,30,8,217,8A
198,0.375974386930466,-1.21922433376312,-1.19196200370789,0.0721816495060921,1,0,1,19,54.5454559326172,60,8,4,335,45D
199,-0.00921095348894596,-0.551353812217712,-0.83173793554306,0.0721816495060921,1,1,1,20,0,60,4,4,335,34C
200,-1.4378399848938,-0.203419104218483,0.289671987295151,-0.0629892349243164,0,0,0,26,58.3333320617676,83.3333358764648,23,4,168,4B
201,1.54749751091003,0.988986670970917,0.17848227918148,0.167176634073257,0,0,0,23,54.5454559326172,71.4285736083984,24,4,168,4A
202,-1.55212461948395,-0.650201380252838,-0.554229378700256,-0.98060417175293,1,0,0,23,61.9047622680664,57.1428565979004,31,4,170,4B
203,-0.888716340065002,0.324730843305588,-1.20711255073547,-0.806836545467377,1,0,0,23,61.9047622680664,57.1428565979004,31,4,170,4B
